Transaction;Item;date_time;period_day;weekday_weekend
6477;Pomade Oil Based Fine Shinee;12/02/2023 14:56;afternoon;weekend
6477;Pomade Water Based Dashing Slick;12/02/2023 14:56;afternoon;weekend
6478;Oil Based Pomade Choco Loco;12/02/2023 14:58;afternoon;weekend
6478;Hair Clay & Hairwax Bundling ;12/02/2023 14:58;afternoon;weekend
6479;Pomade Oil Based Fine Shinee;12/02/2023 15:34;afternoon;weekend
6479;Pomade Oil Based Fine Shinee;12/02/2023 15:34;afternoon;weekend
6479;Smith Tshirt Collection SS19;12/02/2023 15:34;afternoon;weekend
6479;Pomade Water Based Dashing Slick;12/02/2023 15:34;afternoon;weekend
6479;Oil Based Pomade Choco Loco;12/02/2023 15:34;afternoon;weekend
6480;Pomade Oil Based Fine Shinee;12/02/2023 15:35;afternoon;weekend
6480;Oil Based Pomade Choco Loco;12/02/2023 15:35;afternoon;weekend
6481;Afternoon with the baker;12/02/2023 18:35;evening;weekend
6482;Afternoon with the baker;12/02/2023 18:37;evening;weekend
6483;Hair Clay & Hairwax Bundling ;13/02/2023 08:35;morning;weekday
6484;Pomade Oil Based Fine Shinee;13/02/2023 09:04;morning;weekday
6484;Ocean Dust & Pomade Dapper Stater;13/02/2023 09:04;morning;weekday
6484;Parfume Sonar X Smith Date U;13/02/2023 09:04;morning;weekday
6485;Pomade Oil Based Fine Shinee;13/02/2023 09:33;morning;weekday
6486;Dandruff Buster Shampoo ;13/02/2023 09:33;morning;weekday
6486;Parfume Sonar X Smith Date U;13/02/2023 09:33;morning;weekday
6487;Pomade Oil Based Fine Shinee;13/02/2023 09:47;morning;weekday
6487;Hair Clay & Hairwax Bundling ;13/02/2023 09:47;morning;weekday
6487;Ocean Dust & Pomade Dapper Stater;13/02/2023 09:47;morning;weekday
6487;Smith Tshirt Collection SS19;13/02/2023 09:47;morning;weekday
6488;Smith Tshirt Collection SS19;13/02/2023 10:03;morning;weekday
6488;Ocean Dust & Pomade Dapper Stater;13/02/2023 10:03;morning;weekday
6488;Pomade Oil Based Fine Shinee;13/02/2023 10:03;morning;weekday
6488;Hair Clay & Hairwax Bundling ;13/02/2023 10:03;morning;weekday
6489;Oil Based Pomade Choco Loco;13/02/2023 10:13;morning;weekday
6489;Hair Clay & Hairwax Bundling ;13/02/2023 10:13;morning;weekday
6490;Pomade Oil Based Fine Shinee;13/02/2023 10:17;morning;weekday
6491;Pomade Oil Based Fine Shinee;13/02/2023 10:37;morning;weekday
6491;Pomade Oil Based Fine Shinee;13/02/2023 10:37;morning;weekday
6492;Pomade Oil Based Fine Shinee;13/02/2023 10:38;morning;weekday
6493;Dandruff Buster Shampoo ;13/02/2023 10:42;morning;weekday
6494;Pomade Oil Based Fine Shinee;13/02/2023 10:53;morning;weekday
6494;Pomade Oil Based Bold ;13/02/2023 10:53;morning;weekday
6495;Pomade Oil Based Fine Shinee;13/02/2023 11:02;morning;weekday
6495;Ocean Dust & Clayton;13/02/2023 11:02;morning;weekday
6496;Ocean Dust & Clayton;13/02/2023 11:04;morning;weekday
6496;Pomade Oil Based Fine Shinee;13/02/2023 11:04;morning;weekday
6497;Ocean Dust Bundling & Ocean Dust & Refresh Wipes;13/02/2023 11:20;morning;weekday
6498;Pomade Oil Based Bold ;13/02/2023 11:36;morning;weekday
6498;Chocolates;13/02/2023 11:36;morning;weekday
6498;Dandruff Buster Shampoo ;13/02/2023 11:36;morning;weekday
6498;Pomade Oil Based Fine Shinee;13/02/2023 11:36;morning;weekday
6498;Hair Clay & Hairwax Bundling ;13/02/2023 11:36;morning;weekday
6498;Ocean Dust & Hair Clay;13/02/2023 11:36;morning;weekday
6499;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 11:37;morning;weekday
6499;Pomade Oil Based Fine Shinee;13/02/2023 11:37;morning;weekday
6500;Hair Clay & Hairwax Bundling ;13/02/2023 11:46;morning;weekday
6501;Pomade Oil Based Fine Shinee;13/02/2023 11:48;morning;weekday
6501;Oil Based Pomade Choco Loco;13/02/2023 11:48;morning;weekday
6501;Pomade Water Based Dashing Slick;13/02/2023 11:48;morning;weekday
6502;Hair Clay & Hairwax Bundling ;13/02/2023 11:50;morning;weekday
6502;Ocean Dust & Hair Clay;13/02/2023 11:50;morning;weekday
6502;Pomade Oil Based Fine Shinee;13/02/2023 11:50;morning;weekday
6503;Pomade Oil Based Fine Shinee;13/02/2023 11:56;morning;weekday
6503;Pomade Oil Based Fine Shinee;13/02/2023 11:56;morning;weekday
6504;Pomade Oil Based Fine Shinee;13/02/2023 11:57;morning;weekday
6505;Pomade Oil Based Fine Shinee;13/02/2023 12:06;afternoon;weekday
6505;Pomade Oil Based Fine Shinee;13/02/2023 12:06;afternoon;weekday
6505;Pomade Water Based Dapper Stater;13/02/2023 12:06;afternoon;weekday
6505;Pomade Water Based Dashing Slick;13/02/2023 12:06;afternoon;weekday
6505;Pomade Water Based Dashing Slick;13/02/2023 12:06;afternoon;weekday
6505;Pomade Oil Based Bold ;13/02/2023 12:06;afternoon;weekday
6506;Pomade Oil Based Fine Shinee;13/02/2023 12:07;afternoon;weekday
6506;Pomade Oil Based Fine Shinee;13/02/2023 12:07;afternoon;weekday
6506;Ocean Dust & Hair Clay;13/02/2023 12:07;afternoon;weekday
6507;Pomade Water Based Dapper Stater;13/02/2023 12:18;afternoon;weekday
6507;Pomade Oil Based Fine Shinee;13/02/2023 12:18;afternoon;weekday
6508;Hair Clay & Hairwax Bundling ;13/02/2023 12:22;afternoon;weekday
6509;Hair Clay & Hairwax Bundling ;13/02/2023 12:29;afternoon;weekday
6509;Ocean Dust & Hair Clay;13/02/2023 12:29;afternoon;weekday
6510;Pomade Oil Based Fine Shinee;13/02/2023 12:34;afternoon;weekday
6511;Ocean Dust & Hair Clay;13/02/2023 12:36;afternoon;weekday
6511;Pomade Water Based Dashing Slick;13/02/2023 12:36;afternoon;weekday
6511;Pomade Water Based Dashing Slick;13/02/2023 12:36;afternoon;weekday
6511;Pomade Water Based Dapper Stater;13/02/2023 12:36;afternoon;weekday
6512;Parfume Sonar X Smith Date U;13/02/2023 12:47;afternoon;weekday
6513;Hair Clay & Hairwax Bundling ;13/02/2023 12:50;afternoon;weekday
6513;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 12:50;afternoon;weekday
6514;Pomade Water Based Dashing Slick;13/02/2023 13:13;afternoon;weekday
6515;Pomade Oil Based Fine Shinee;13/02/2023 13:13;afternoon;weekday
6516;Deep Face Cleanser Facial Wash;13/02/2023 13:16;afternoon;weekday
6517;Pomade Oil Based Fine Shinee;13/02/2023 13:22;afternoon;weekday
6517;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 13:22;afternoon;weekday
6517;Hair Powder Ocean Dust Team NXL;13/02/2023 13:22;afternoon;weekday
6517;Hair Powder Ocean Dust Team NXL;13/02/2023 13:22;afternoon;weekday
6518;Deep Face Cleanser Facial Wash;13/02/2023 13:33;afternoon;weekday
6518;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 13:33;afternoon;weekday
6518;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 13:33;afternoon;weekday
6519;Hairwax Black Jack;13/02/2023 13:44;afternoon;weekday
6519;Pomade Oil Based Bold ;13/02/2023 13:44;afternoon;weekday
6519;Pomade Oil Based Fine Shinee;13/02/2023 13:44;afternoon;weekday
6519;Oil Based Pomade Choco Loco;13/02/2023 13:44;afternoon;weekday
6519;Hair Powder Ocean Dust Team NXL;13/02/2023 13:44;afternoon;weekday
6519;Hair Powder Ocean Dust Team NXL;13/02/2023 13:44;afternoon;weekday
6519;Hair Powder Ocean Dust Team NXL;13/02/2023 13:44;afternoon;weekday
6519;Ocean Dust & Hair Clay;13/02/2023 13:44;afternoon;weekday
6519;Ocean Dust & Hair Clay;13/02/2023 13:44;afternoon;weekday
6520;Pomade Water Based Dashing Slick;13/02/2023 14:03;afternoon;weekday
6521;Pomade Water Based Dapper Stater;13/02/2023 14:12;afternoon;weekday
6521;Hair Clay & Hairwax Bundling ;13/02/2023 14:12;afternoon;weekday
6521;Hair Powder Ocean Dust Team NXL;13/02/2023 14:12;afternoon;weekday
6521;Deep Face Cleanser Facial Wash;13/02/2023 14:12;afternoon;weekday
6522;Pomade Water Based Dashing Slick;13/02/2023 14:13;afternoon;weekday
6522;Pomade Oil Based Fine Shinee;13/02/2023 14:13;afternoon;weekday
6522;Ocean Dust & Hair Clay;13/02/2023 14:13;afternoon;weekday
6522;Hairwax Black Jack;13/02/2023 14:13;afternoon;weekday
6523;Pomade Water Based Dapper Stater;13/02/2023 14:16;afternoon;weekday
6523;Hair Powder Ocean Dust Team NXL;13/02/2023 14:16;afternoon;weekday
6523;Oil Based Pomade Choco Loco;13/02/2023 14:16;afternoon;weekday
6523;Ocean Dust & Pomade Dapper Stater;13/02/2023 14:16;afternoon;weekday
6523;Oil Based Pomade Choco Loco;13/02/2023 14:16;afternoon;weekday
6524;Pomade Oil Based Fine Shinee;13/02/2023 14:21;afternoon;weekday
6524;Pomade Oil Based Fine Shinee;13/02/2023 14:21;afternoon;weekday
6524;Smith Tshirt Collection SS19;13/02/2023 14:21;afternoon;weekday
6524;Ocean Dust & Hair Clay;13/02/2023 14:21;afternoon;weekday
6525;Pomade Oil Based Fine Shinee;13/02/2023 14:44;afternoon;weekday
6525;Hair Clay & Hairwax Bundling ;13/02/2023 14:44;afternoon;weekday
6525;Deep Face Cleanser Facial Wash;13/02/2023 14:44;afternoon;weekday
6525;Hair Powder Ocean Dust Team NXL;13/02/2023 14:44;afternoon;weekday
6526;Hair Clay & Hairwax Bundling ;13/02/2023 14:57;afternoon;weekday
6526;Smith Tshirt Collection SS19;13/02/2023 14:57;afternoon;weekday
6527;Hair Clay & Hairwax Bundling ;13/02/2023 14:58;afternoon;weekday
6528;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 15:00;afternoon;weekday
6528;Hair Powder Ocean Dust Team NXL;13/02/2023 15:00;afternoon;weekday
6529;Smith Tshirt Collection SS19;13/02/2023 15:09;afternoon;weekday
6529;Hair Clay & Hairwax Bundling ;13/02/2023 15:09;afternoon;weekday
6529;Pomade Oil Based Fine Shinee;13/02/2023 15:09;afternoon;weekday
6530;Hair Powder Ocean Dust Team NXL;13/02/2023 15:22;afternoon;weekday
6530;Hair Powder Ocean Dust Team NXL;13/02/2023 15:22;afternoon;weekday
6530;Pomade Water Based Dapper Stater;13/02/2023 15:22;afternoon;weekday
6530;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 15:22;afternoon;weekday
6531;Pomade Water Based Dashing Slick;13/02/2023 15:23;afternoon;weekday
6532;Pomade Water Based Dashing Slick;13/02/2023 15:25;afternoon;weekday
6532;Pomade Oil Based Fine Shinee;13/02/2023 15:25;afternoon;weekday
6533;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 15:53;afternoon;weekday
6533;Pomade Oil Based Fine Shinee;13/02/2023 15:53;afternoon;weekday
6533;Deep Face Cleanser Facial Wash;13/02/2023 15:53;afternoon;weekday
6533;Pomade Water Based Dashing Slick;13/02/2023 15:53;afternoon;weekday
6534;Hair Clay & Hairwax Bundling ;13/02/2023 15:54;afternoon;weekday
6534;Pomade Oil Based Fine Shinee;13/02/2023 15:54;afternoon;weekday
6535;Oil Based Pomade Choco Loco;13/02/2023 15:56;afternoon;weekday
6535;Pomade Oil Based Fine Shinee;13/02/2023 15:56;afternoon;weekday
6536;Pomade Oil Based Fine Shinee;13/02/2023 16:01;afternoon;weekday
6536;Pomade Oil Based Fine Shinee;13/02/2023 16:01;afternoon;weekday
6537;Hair Clay & Hairwax Bundling ;13/02/2023 16:23;afternoon;weekday
6537;Pomade Oil Based Fine Shinee;13/02/2023 16:23;afternoon;weekday
6538;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 16:29;afternoon;weekday
6538;Parfume Sonar X Smith Date U;13/02/2023 16:29;afternoon;weekday
6539;Pomade Oil Based Fine Shinee;13/02/2023 17:07;evening;weekday
6539;Pomade Oil Based Fine Shinee;13/02/2023 17:07;evening;weekday
6540;Shampoo & Face Cleanser & Body Cleanser;13/02/2023 17:51;evening;weekday
6540;Dandruff Buster Shampoo ;13/02/2023 17:51;evening;weekday
6540;Pomade Water Based Dashing Slick;13/02/2023 17:51;evening;weekday
6540;Deep Face Cleanser Facial Wash;13/02/2023 17:51;evening;weekday
6540;Pomade Oil Based Premium Medium;13/02/2023 17:51;evening;weekday
6540;Hair Clay & Hairwax Bundling ;13/02/2023 17:51;evening;weekday
6541;Hair Clay & Hairwax Bundling ;13/02/2023 17:55;evening;weekday
6542;Pomade Oil Based Fine Shinee;14/02/2023 08:16;morning;weekday
6542;Hair Clay & Hairwax Bundling ;14/02/2023 08:16;morning;weekday
6542;Pomade Water Based Dashing Slick;14/02/2023 08:16;morning;weekday
6543;Smith Tshirt Collection SS19;14/02/2023 08:31;morning;weekday
6543;Pomade Oil Based Fine Shinee;14/02/2023 08:31;morning;weekday
6544;Hair Clay & Hairwax Bundling ;14/02/2023 08:55;morning;weekday
6544;Hair Clay & Hairwax Bundling ;14/02/2023 08:55;morning;weekday
6545;Afternoon with the baker;14/02/2023 08:56;morning;weekday
6546;Ocean Dust & Pomade Dapper Stater;14/02/2023 09:33;morning;weekday
6546;Smith Tshirt Collection SS19;14/02/2023 09:33;morning;weekday
6547;Pomade Oil Based Fine Shinee;14/02/2023 09:54;morning;weekday
6547;Pomade Oil Based Fine Shinee;14/02/2023 09:54;morning;weekday
6548;Pomade Oil Based Fine Shinee;14/02/2023 10:03;morning;weekday
6548;Hair Clay & Hairwax Bundling ;14/02/2023 10:03;morning;weekday
6548;Pomade Water Based Dashing Slick;14/02/2023 10:03;morning;weekday
6548;Parfume Sonar X Smith Date U;14/02/2023 10:03;morning;weekday
6549;Hair Clay & Hairwax Bundling ;14/02/2023 10:48;morning;weekday
6549;Ocean Dust & Clayton;14/02/2023 10:48;morning;weekday
6550;Shampoo & Face Cleanser & Body Cleanser;14/02/2023 11:02;morning;weekday
6551;Pomade Oil Based Fine Shinee;14/02/2023 11:09;morning;weekday
6551;Shampoo & Face Cleanser & Body Cleanser;14/02/2023 11:09;morning;weekday
6551;Pomade Water Based Dashing Slick;14/02/2023 11:09;morning;weekday
6552;Pomade Oil Based Fine Shinee;14/02/2023 11:32;morning;weekday
6552;Pomade Oil Based Fine Shinee;14/02/2023 11:32;morning;weekday
6552;Pomade Water Based Dashing Slick;14/02/2023 11:32;morning;weekday
6552;Parfume Sonar X Smith Date U;14/02/2023 11:32;morning;weekday
6553;Pomade Oil Based Fine Shinee;14/02/2023 11:38;morning;weekday
6553;Ocean Dust & Clayton;14/02/2023 11:38;morning;weekday
6553;Smith Tshirt Collection SS19;14/02/2023 11:38;morning;weekday
6553;Pomade Water Based Dashing Slick;14/02/2023 11:38;morning;weekday
6554;Dandruff Buster Shampoo ;14/02/2023 11:40;morning;weekday
6554;Pomade Water Based Dashing Slick;14/02/2023 11:40;morning;weekday
6555;Dandruff Buster Shampoo ;14/02/2023 11:40;morning;weekday
6555;Pomade Water Based Dashing Slick;14/02/2023 11:40;morning;weekday
6556;Hair Clay & Hairwax Bundling ;14/02/2023 12:15;afternoon;weekday
6557;Pomade Oil Based Fine Shinee;14/02/2023 12:16;afternoon;weekday
6557;Pomade Oil Based Fine Shinee;14/02/2023 12:16;afternoon;weekday
6557;Shampoo & Face Cleanser & Body Cleanser;14/02/2023 12:16;afternoon;weekday
6557;Pomade Water Based Dashing Slick;14/02/2023 12:16;afternoon;weekday
6557;Smith Tshirt Collection SS19;14/02/2023 12:16;afternoon;weekday
6558;Ocean Dust & Hair Clay;14/02/2023 12:18;afternoon;weekday
6558;Pomade Water Based Dapper Stater;14/02/2023 12:18;afternoon;weekday
6558;Pomade Oil Based Fine Shinee;14/02/2023 12:18;afternoon;weekday
6558;Dandruff Buster Shampoo ;14/02/2023 12:18;afternoon;weekday
6559;Pomade Oil Based Fine Shinee;14/02/2023 12:33;afternoon;weekday
6559;Pomade Oil Based Fine Shinee;14/02/2023 12:33;afternoon;weekday
6559;Dandruff Buster Shampoo ;14/02/2023 12:33;afternoon;weekday
6559;Pomade Oil Based Fine Shinee;14/02/2023 12:33;afternoon;weekday
6559;Pomade Water Based Dashing Slick;14/02/2023 12:33;afternoon;weekday
6559;Ocean Dust & Pomade Dapper Stater;14/02/2023 12:33;afternoon;weekday
6560;Pomade Oil Based Fine Shinee;14/02/2023 12:36;afternoon;weekday
6560;Pomade Oil Based Fine Shinee;14/02/2023 12:36;afternoon;weekday
6560;Pomade Oil Based Fine Shinee;14/02/2023 12:36;afternoon;weekday
6560;Pomade Oil Based Fine Shinee;14/02/2023 12:36;afternoon;weekday
6560;Ocean Dust & Pomade Dapper Stater;14/02/2023 12:36;afternoon;weekday
6560;Ocean Dust & Hair Clay;14/02/2023 12:36;afternoon;weekday
6561;Pomade Oil Based Fine Shinee;14/02/2023 12:40;afternoon;weekday
6561;Pomade Water Based Dashing Slick;14/02/2023 12:40;afternoon;weekday
6562;Hair Clay & Hairwax Bundling ;14/02/2023 12:59;afternoon;weekday
6562;Hair Clay & Hairwax Bundling ;14/02/2023 12:59;afternoon;weekday
6563;Hair Powder Ocean Dust Team NXL;14/02/2023 13:08;afternoon;weekday
6563;Pomade Oil Based Fine Shinee;14/02/2023 13:08;afternoon;weekday
6565;Hair Clay & Hairwax Bundling ;14/02/2023 13:11;afternoon;weekday
6566;Pomade Oil Based Fine Shinee;14/02/2023 13:17;afternoon;weekday
6566;Pomade Water Based Dashing Slick;14/02/2023 13:17;afternoon;weekday
6567;Pomade Oil Based Fine Shinee;14/02/2023 13:18;afternoon;weekday
6567;Hairwax Black Jack;14/02/2023 13:18;afternoon;weekday
6567;Ocean Dust & Clayton;14/02/2023 13:18;afternoon;weekday
6568;Hair Powder Ocean Dust Team NXL;14/02/2023 13:33;afternoon;weekday
6569;Hair Clay & Hairwax Bundling ;14/02/2023 13:49;afternoon;weekday
6570;Hair Clay & Hairwax Bundling ;14/02/2023 14:06;afternoon;weekday
6570;Pomade Water Based Dashing Slick;14/02/2023 14:06;afternoon;weekday
6571;Pomade Water Based Dashing Slick;14/02/2023 14:10;afternoon;weekday
6571;Pomade Water Based Dashing Slick;14/02/2023 14:10;afternoon;weekday
6572;Hairwax Black Jack;14/02/2023 14:27;afternoon;weekday
6573;Hair Clay & Hairwax Bundling ;14/02/2023 14:34;afternoon;weekday
6574;Ocean Dust & Hair Clay;14/02/2023 14:37;afternoon;weekday
6574;Ocean Dust & Hair Clay;14/02/2023 14:37;afternoon;weekday
6574;BubbleWrap Tambahan;14/02/2023 14:37;afternoon;weekday
6574;Parfume Sonar X Smith Date U;14/02/2023 14:37;afternoon;weekday
6574;Pomade Oil Based Fine Shinee;14/02/2023 14:37;afternoon;weekday
6574;Hair Clay & Hairwax Bundling ;14/02/2023 14:37;afternoon;weekday
6575;Shampoo & Face Cleanser & Body Cleanser;14/02/2023 14:44;afternoon;weekday
6575;Shampoo & Face Cleanser & Body Cleanser;14/02/2023 14:44;afternoon;weekday
6576;Pomade Oil Based Fine Shinee;14/02/2023 14:47;afternoon;weekday
6577;Dandruff Buster Shampoo ;14/02/2023 15:09;afternoon;weekday
6577;Dandruff Buster Shampoo ;14/02/2023 15:09;afternoon;weekday
6577;Dandruff Buster Shampoo ;14/02/2023 15:09;afternoon;weekday
6577;Hair Styling &  Volumizing Powder Ocean Dust;14/02/2023 15:09;afternoon;weekday
6577;Ocean Dust & Hair Clay;14/02/2023 15:09;afternoon;weekday
6577;Ocean Dust & Hair Clay;14/02/2023 15:09;afternoon;weekday
6578;Pomade Oil Based Fine Shinee;14/02/2023 15:11;afternoon;weekday
6578;Pomade Oil Based Bold ;14/02/2023 15:11;afternoon;weekday
6578;Hair Clay & Hairwax Bundling ;14/02/2023 15:11;afternoon;weekday
6578;Hair Clay & Hairwax Bundling ;14/02/2023 15:11;afternoon;weekday
6578;Afternoon with the baker;14/02/2023 15:11;afternoon;weekday
6579;Pomade Oil Based Fine Shinee;14/02/2023 15:12;afternoon;weekday
6580;Smith Tshirt Collection SS19;14/02/2023 15:21;afternoon;weekday
6580;Hair Clay & Hairwax Bundling ;14/02/2023 15:21;afternoon;weekday
6581;Deep Face Cleanser Facial Wash;14/02/2023 15:39;afternoon;weekday
6581;Shampoo & Face Cleanser & Body Cleanser;14/02/2023 15:39;afternoon;weekday
6582;Shampoo & Face Cleanser & Body Cleanser;14/02/2023 15:55;afternoon;weekday
6582;Smith Tshirt Collection SS19;14/02/2023 15:55;afternoon;weekday
6583;Hair Clay & Hairwax Bundling ;14/02/2023 16:16;afternoon;weekday
6583;Oil Based Pomade Choco Loco mincepie;14/02/2023 16:16;afternoon;weekday
6584;Parfume Sonar X Smith Date U;14/02/2023 16:29;afternoon;weekday
6584;Smith Tshirt Collection SS19;14/02/2023 16:29;afternoon;weekday
6585;Parfume Sonar X Smith Date U;14/02/2023 16:31;afternoon;weekday
6586;Hair Clay & Hairwax Bundling ;14/02/2023 16:42;afternoon;weekday
6587;Pomade Oil Based Fine Shinee;14/02/2023 16:50;afternoon;weekday
6587;Pomade Oil Based Fine Shinee;14/02/2023 16:50;afternoon;weekday
6588;Valentine's card;14/02/2023 23:29;night;weekday
6589;Valentine's card;14/02/2023 23:38;night;weekday
6592;Pomade Oil Based Fine Shinee;15/02/2023 07:58;morning;weekday
6592;Pomade Oil Based Fine Shinee;15/02/2023 07:58;morning;weekday
6593;Parfume Sonar X Smith Date U;15/02/2023 07:59;morning;weekday
6594;Hair Clay & Hairwax Bundling ;15/02/2023 08:37;morning;weekday
6595;Pomade Oil Based Fine Shinee;15/02/2023 09:54;morning;weekday
6595;Pomade Oil Based Fine Shinee;15/02/2023 09:54;morning;weekday
6596;Ocean Dust & Clayton;15/02/2023 09:56;morning;weekday
6597;Hair Clay & Hairwax Bundling ;15/02/2023 10:24;morning;weekday
6598;Ocean Dust & Clayton;15/02/2023 10:34;morning;weekday
6598;Pomade Oil Based Fine Shinee;15/02/2023 10:34;morning;weekday
6598;Pomade Oil Based Fine Shinee;15/02/2023 10:34;morning;weekday
6599;Parfume Sonar X Smith Date U;15/02/2023 10:50;morning;weekday
6600;Pomade Oil Based Fine Shinee;15/02/2023 11:12;morning;weekday
6601;Shampoo & Face Cleanser & Body Cleanser;15/02/2023 11:16;morning;weekday
